fips,county_name,state_name,category,topic_area,year,variable_name,value
48069,Castro County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48069,Castro County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48069,Castro County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48069,Castro County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
48069,Castro County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,20.14535254
48071,Chambers County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48071,Chambers County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48071,Chambers County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48071,Chambers County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48071,Chambers County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48071,Chambers County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.4
48071,Chambers County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.217176226
48073,Cherokee County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48073,Cherokee County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,4
48073,Cherokee County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,4
48073,Cherokee County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,2
48073,Cherokee County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48073,Cherokee County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.6
48073,Cherokee County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,1.473966309
48075,Childress County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48075,Childress County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48075,Childress County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48075,Childress County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48075,Childress County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48075,Childress County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,5.8
48077,Clay County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48077,Clay County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48077,Clay County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48077,Clay County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48077,Clay County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48077,Clay County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.2
48077,Clay County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,21.30313789
48079,Cochran County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48079,Cochran County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48079,Cochran County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48079,Cochran County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48079,Cochran County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48079,Cochran County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.5
48081,Coke County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48081,Coke County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48081,Coke County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48081,Coke County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48081,Coke County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48081,Coke County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,4.6
48083,Coleman County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48083,Coleman County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,2
48083,Coleman County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,2
48083,Coleman County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48083,Coleman County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48083,Coleman County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.6
48083,Coleman County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,5.338078292
48083,Coleman County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,2.728351127
48085,Collin County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48085,Collin County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,4
48085,Collin County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,15
48085,Collin County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,4
48085,Collin County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,6
48085,Collin County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.8
48085,Collin County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.390881629
48085,Collin County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.037128598
48087,Collingsworth County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48087,Collingsworth County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48087,Collingsworth County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48087,Collingsworth County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48087,Collingsworth County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48087,Collingsworth County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8
48089,Colorado County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48089,Colorado County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,2
48089,Colorado County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,2
48089,Colorado County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48089,Colorado County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48089,Colorado County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
48089,Colorado County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,2.307837227
48091,Comal County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48091,Comal County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,3
48091,Comal County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,3
48091,Comal County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,3
48091,Comal County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48091,Comal County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8
48091,Comal County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,1.964413619
48091,Comal County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.666624116
48093,Comanche County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48093,Comanche County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48093,Comanche County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48093,Comanche County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48093,Comanche County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48093,Comanche County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
48093,Comanche County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,11.05135195
48093,Comanche County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,10.68297355
48095,Concho County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48095,Concho County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48095,Concho County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48095,Concho County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48095,Concho County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48095,Concho County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
48095,Concho County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,1.104158999
48097,Cooke County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48097,Cooke County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48097,Cooke County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,3
48097,Cooke County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48097,Cooke County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48097,Cooke County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
48097,Cooke County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,18.29803233
48097,Cooke County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.127960897
48099,Coryell County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48099,Coryell County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,7
48099,Coryell County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,7
48099,Coryell County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,6
48099,Coryell County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,3
48099,Coryell County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,5.8
48099,Coryell County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.573999172
48101,Cottle County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48101,Cottle County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48101,Cottle County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48101,Cottle County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48101,Cottle County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48101,Cottle County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,3.2
48103,Crane County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48103,Crane County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48103,Crane County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48103,Crane County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48103,Crane County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48103,Crane County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.9
48105,Crockett County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48105,Crockett County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48105,Crockett County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48105,Crockett County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48105,Crockett County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48105,Crockett County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
48107,Crosby County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48107,Crosby County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48107,Crosby County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48107,Crosby County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48107,Crosby County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48107,Crosby County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
48109,Culberson County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48109,Culberson County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48109,Culberson County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48109,Culberson County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48109,Culberson County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48109,Culberson County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
48111,Dallam County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48111,Dallam County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48111,Dallam County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48111,Dallam County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48111,Dallam County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48111,Dallam County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.8
48113,Dallas County,Texas,Food Access,Food Insecurity,2018,food_banks,1
48113,Dallas County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,91
48113,Dallas County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,250
48113,Dallas County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,91
48113,Dallas County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,85
48113,Dallas County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.9
48113,Dallas County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.028646203
48115,Dawson County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48115,Dawson County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,2
48115,Dawson County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,3
48115,Dawson County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,2
48115,Dawson County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48115,Dawson County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.2
48117,Deaf Smith County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48117,Deaf Smith County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48117,Deaf Smith County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48117,Deaf Smith County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48117,Deaf Smith County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48117,Deaf Smith County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
48119,Delta County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48119,Delta County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48119,Delta County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48119,Delta County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48119,Delta County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48119,Delta County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.8
48119,Delta County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,5.662514156
48121,Denton County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48121,Denton County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,8
48121,Denton County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,23
48121,Denton County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,8
48121,Denton County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,7
48121,Denton County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
48121,Denton County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.398225326
48121,Denton County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.302555578
48123,DeWitt County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48123,DeWitt County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48123,DeWitt County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48123,DeWitt County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48123,DeWitt County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48123,DeWitt County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
48123,DeWitt County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,16.41451597
48125,Dickens County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48125,Dickens County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48125,Dickens County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48125,Dickens County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48125,Dickens County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48125,Dickens County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
48127,Dimmit County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48127,Dimmit County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,2
48127,Dimmit County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,2
48127,Dimmit County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48127,Dimmit County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,2
48127,Dimmit County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.2
48127,Dimmit County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,29.27625264
48129,Donley County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48129,Donley County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48129,Donley County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48129,Donley County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48129,Donley County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48129,Donley County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7
48129,Donley County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,29.90033223
48131,Duval County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48131,Duval County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48131,Duval County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48131,Duval County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48131,Duval County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48131,Duval County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7
48131,Duval County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,2.306395813
48133,Eastland County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48133,Eastland County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,3
48133,Eastland County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,3
48133,Eastland County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48133,Eastland County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48133,Eastland County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.6
48133,Eastland County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,6.354896529
48135,Ector County,Texas,Food Access,Food Insecurity,2018,food_banks,1
48135,Ector County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,2
48135,Ector County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,9
48135,Ector County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,2
48135,Ector County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,2
48135,Ector County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.3
48135,Ector County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.159147479
48137,Edwards County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48137,Edwards County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48137,Edwards County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48137,Edwards County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48137,Edwards County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48137,Edwards County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
48139,Ellis County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48139,Ellis County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,4
48139,Ellis County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,4
48139,Ellis County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,4
48139,Ellis County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,2
48139,Ellis County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
48139,Ellis County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.961870752
48141,El Paso County,Texas,Food Access,Food Insecurity,2018,food_banks,1
48141,El Paso County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,40
48141,El Paso County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,94
48141,El Paso County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,40
48141,El Paso County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,25
48141,El Paso County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.1
48141,El Paso County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.105900691
48143,Erath County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48143,Erath County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,4
48143,Erath County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,4
48143,Erath County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,3
48143,Erath County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,2
48143,Erath County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,5.9
48143,Erath County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,2.597155043
48143,Erath County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,1.334318187
48145,Falls County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48145,Falls County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48145,Falls County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,2
48145,Falls County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48145,Falls County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48145,Falls County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.3
48145,Falls County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,1.72047944
48147,Fannin County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48147,Fannin County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,2
48147,Fannin County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,2
48147,Fannin County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48147,Fannin County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48147,Fannin County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.4
48147,Fannin County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,17.30244441
48149,Fayette County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48149,Fayette County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48149,Fayette County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48149,Fayette County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48149,Fayette County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48149,Fayette County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.6
48149,Fayette County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,27.81734726
48149,Fayette County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.19784742
48151,Fisher County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48151,Fisher County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48151,Fisher County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48151,Fisher County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48151,Fisher County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48151,Fisher County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.7
48153,Floyd County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48153,Floyd County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48153,Floyd County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48153,Floyd County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48153,Floyd County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48153,Floyd County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.4
48155,Foard County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48155,Foard County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48155,Foard County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48155,Foard County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48155,Foard County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,1
48155,Foard County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,4.4
48157,Fort Bend County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48157,Fort Bend County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,10
48157,Fort Bend County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,17
48157,Fort Bend County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,10
48157,Fort Bend County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,2
48157,Fort Bend County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.5
48157,Fort Bend County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.377862735
48157,Fort Bend County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.273264054
48159,Franklin County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48159,Franklin County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,1
48159,Franklin County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,1
48159,Franklin County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48159,Franklin County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48159,Franklin County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,7.3
48159,Franklin County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,1.578898486
48159,Franklin County,Texas,Food Retail,General Intermediated,2017,intermediated_sales_per_capita,0.557258289
48161,Freestone County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48161,Freestone County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,3
48161,Freestone County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,4
48161,Freestone County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,1
48161,Freestone County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48161,Freestone County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.5
48161,Freestone County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,7.541401274
48163,Frio County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48163,Frio County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,2
48163,Frio County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,2
48163,Frio County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,2
48163,Frio County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48163,Frio County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.6
48163,Frio County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,3.010204082
48165,Gaines County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48165,Gaines County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48165,Gaines County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48165,Gaines County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48165,Gaines County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
48165,Gaines County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,8.7
48167,Galveston County,Texas,Food Access,Food Insecurity,2018,food_banks,1
48167,Galveston County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,11
48167,Galveston County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,23
48167,Galveston County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,11
48167,Galveston County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,10
48167,Galveston County,Texas,Community Characteristics,Population,2020,rwj_food_environment_index,6.9
48167,Galveston County,Texas,Food Retail,General DTC,2017,direct_sales_per_capita,0.593966022
48169,Garza County,Texas,Food Access,Food Insecurity,2018,food_banks,0
48169,Garza County,Texas,Food Access,Food Insecurity,2019,food_desert_1and10,0
48169,Garza County,Texas,Food Access,Food Insecurity,2019,food_desert_half_and10,0
48169,Garza County,Texas,Food Access,Food Insecurity,2019,food_desert_1and20,0
48169,Garza County,Texas,Food Access,Food Insecurity,2019,food_desert_vehicle,0
